Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
20,2024-10-25,58.9,3.3,220.416,6.03,0
20,2024-11-01,50.7,3.208,220.525,6.12,0
20,2024-11-08,47.8,3.23,221.003,5.839,0
20,2024-11-15,50.7,3.257,220.672,6.064,0
20,2024-11-22,50.4,3.314,220.558,5.824,0
20,2024-11-29,46.1,3.199,220.861,5.849,1
20,2024-12-06,42.7,3.293,220.423,5.955,0
20,2024-12-13,41.4,3.34,220.699,5.931,0
20,2024-12-20,41.7,3.334,220.899,5.691,0
20,2024-12-27,42.7,3.308,221.153,5.917,1
20,2025-01-03,36.1,3.285,221.163,5.807,0
20,2025-01-10,40.2,3.34,221.323,5.87,0
20,2025-01-17,37.6,3.349,221.136,5.937,0
20,2025-01-24,36.1,3.414,221.13,5.82,0
