Store,Dept,Date,Weekly_Sales,IsHoliday
1,8,2023-12-22,24001.49,0
1,8,2023-12-29,27695.2,1
1,8,2024-01-05,20605.27,0
1,8,2024-01-12,20992.26,0
1,8,2024-01-19,18737.67,0
1,8,2024-01-26,18487.09,0
1,8,2024-02-02,20786.02,0
1,8,2024-02-09,22594.85,1
1,8,2024-02-16,18772.6,0
1,8,2024-02-23,20610.32,0
1,8,2024-03-01,23195.71,0
1,8,2024-03-08,22546.2,0
1,8,2024-03-15,25319.32,0
1,8,2024-03-22,20394.28,0
1,8,2024-03-29,27578.15,0
1,8,2024-04-05,20521.81,0
1,8,2024-04-12,19734.76,0
1,8,2024-04-19,23571.36,0
1,8,2024-04-26,21613.55,0
1,8,2024-05-03,23748.2,0
1,8,2024-05-10,23695.4,0
1,8,2024-05-17,23439.85,0
1,8,2024-05-24,22152.4,0
1,8,2024-05-31,24477.21,0
1,8,2024-06-07,22932.6,0
1,8,2024-06-14,25433.69,0
1,8,2024-06-21,22847.4,0
1,8,2024-06-28,21195.54,0
1,8,2024-07-05,19662.85,0
1,8,2024-07-12,22168.36,0
1,8,2024-07-19,19954.4,0
1,8,2024-07-26,19562.73,0
1,8,2024-08-02,22561.06,0
1,8,2024-08-09,18325.01,0
1,8,2024-08-16,23464.2,0
1,8,2024-08-23,21075.84,0
1,8,2024-08-30,20478.11,0
1,8,2024-09-06,21176.29,1
1,8,2024-09-13,20080.88,0
1,8,2024-09-20,18796.78,0
1,8,2024-09-27,20034.56,0
1,8,2024-10-04,16945.19,0
1,8,2024-10-11,16928.72,0
1,8,2024-10-18,17668.66,0
1,8,2024-10-25,19917.92,0
1,8,2024-11-01,19377.41,0
1,8,2024-11-08,21057.65,0
1,8,2024-11-15,18074.66,0
1,8,2024-11-22,20534.17,0
1,8,2024-11-29,24317.87,1
1,8,2024-12-06,20597.24,0
1,8,2024-12-13,20099.21,0
1,8,2024-12-20,19430.4,0
1,8,2024-12-27,24097.42,1
1,8,2025-01-03,20785.53,0
1,8,2025-01-10,20661.35,0
1,8,2025-01-17,19437.82,0
1,8,2025-01-24,22182.62,0
1,9,2023-02-03,10201.27,0
1,9,2023-02-10,10171.53,1
1,9,2023-02-17,11031.44,0
1,9,2023-02-24,12086.74,0
1,9,2023-03-03,11750.24,0
1,9,2023-03-10,11233.28,0
1,9,2023-03-17,11331.95,0
1,9,2023-03-24,12615.89,0
1,9,2023-03-31,9797.46,0
1,9,2023-04-07,13002.11,0
1,9,2023-04-14,10461.36,0
1,9,2023-04-21,10971.35,0
1,9,2023-04-28,11908.59,0
1,9,2023-05-05,14608.59,0
1,9,2023-05-12,14127.68,0
1,9,2023-05-19,13148.73,0
1,9,2023-05-26,12769.59,0
1,9,2023-06-02,10524.68,0
1,9,2023-06-09,12455.59,0
1,9,2023-06-16,11682.21,0
1,9,2023-06-23,11329.89,0
1,9,2023-06-30,12159.99,0
1,9,2023-07-07,11440.98,0
1,9,2023-07-14,12574.95,0
1,9,2023-07-21,9818.74,0
1,9,2023-07-28,11542.57,0
1,9,2023-08-04,10529.91,0
1,9,2023-08-11,10812.42,0
1,9,2023-08-18,11301.84,0
1,9,2023-08-25,9917.94,0
1,9,2023-09-01,10897.92,0
1,9,2023-09-08,12029.82,1
1,9,2023-09-15,10119.62,0
1,9,2023-09-22,10284.55,0
1,9,2023-09-29,9691.51,0
1,9,2023-10-06,10260.34,0
1,9,2023-10-13,9973.79,0
1,9,2023-10-20,9668.58,0
1,9,2023-10-27,11441.02,0
1,9,2023-11-03,10491.69,0
1,9,2023-11-10,9867.22,0
1,9,2023-11-17,10342.79,0
1,9,2023-11-24,12404.17,1
1,9,2023-12-01,10105.86,0
1,9,2023-12-08,9428.53,0
1,9,2023-12-15,10920.12,0
1,9,2023-12-22,10292.33,0
1,9,2023-12-29,13952.25,1
1,9,2024-01-05,13646.69,0
1,9,2024-01-12,10610.65,0
1,9,2024-01-19,9498.66,0
1,9,2024-01-26,10085.21,0
1,9,2024-02-02,12465.47,0
1,9,2024-02-09,13214.58,1
1,9,2024-02-16,11461.53,0
1,9,2024-02-23,13561.61,0
1,9,2024-03-01,13216.2,0
1,9,2024-03-08,12448.44,0
1,9,2024-03-15,12526.14,0
1,9,2024-03-22,13119.04,0
1,9,2024-03-29,13972.41,0
1,9,2024-04-05,13581.47,0
1,9,2024-04-12,12534.52,0
1,9,2024-04-19,13136.02,0
1,9,2024-04-26,15490.48,0
1,9,2024-05-03,13669.21,0
1,9,2024-05-10,14340.2,0
1,9,2024-05-17,13973.23,0
1,9,2024-05-24,13653.36,0
1,9,2024-05-31,13423.54,0
1,9,2024-06-07,14185.8,0
1,9,2024-06-14,13901.54,0
1,9,2024-06-21,13315.11,0
1,9,2024-06-28,12202.46,0
1,9,2024-07-05,13181.19,0
1,9,2024-07-12,12576.01,0
1,9,2024-07-19,12184.75,0
1,9,2024-07-26,14980.02,0
1,9,2024-08-02,10677.52,0
1,9,2024-08-09,12938.22,0
1,9,2024-08-16,11040.43,0
1,9,2024-08-23,11828.45,0
1,9,2024-08-30,13934.8,0
1,9,2024-09-06,11763.0,1
1,9,2024-09-13,11282.29,0
1,9,2024-09-20,10428.99,0
1,9,2024-09-27,11876.61,0
1,9,2024-10-04,10543.47,0
1,9,2024-10-11,11528.9,0
1,9,2024-10-18,9756.09,0
1,9,2024-10-25,9323.65,0
1,9,2024-11-01,10702.91,0
1,9,2024-11-08,9556.64,0
1,9,2024-11-15,12307.74,0
1,9,2024-11-22,9691.33,0
1,9,2024-11-29,13425.71,1
1,9,2024-12-06,10712.26,0
1,9,2024-12-13,9985.21,0
1,9,2024-12-20,13387.04,0
1,9,2024-12-27,14071.59,1
1,9,2025-01-03,11639.3,0
1,9,2025-01-10,12701.68,0
1,9,2025-01-17,12659.83,0
1,9,2025-01-24,11583.12,0
1,10,2023-02-03,12976.54,0
1,10,2023-02-10,13291.09,1
1,10,2023-02-17,14571.3,0
1,10,2023-02-24,12649.16,0
1,10,2023-03-03,16435.98,0
1,10,2023-03-10,13467.97,0
1,10,2023-03-17,14503.38,0
1,10,2023-03-24,13311.42,0
1,10,2023-03-31,13276.74,0
1,10,2023-04-07,13893.53,0
1,10,2023-04-14,13873.27,0
1,10,2023-04-21,14620.56,0
1,10,2023-04-28,13990.63,0
1,10,2023-05-05,16060.25,0
1,10,2023-05-12,14270.55,0
1,10,2023-05-19,14123.29,0
1,10,2023-05-26,14697.41,0
1,10,2023-06-02,16316.0,0
1,10,2023-06-09,15293.4,0
1,10,2023-06-16,14815.34,0
1,10,2023-06-23,13117.09,0
1,10,2023-06-30,13338.38,0
1,10,2023-07-07,13044.94,0
1,10,2023-07-14,15872.4,0
1,10,2023-07-21,14802.62,0
1,10,2023-07-28,13056.8,0
1,10,2023-08-04,13218.44,0
1,10,2023-08-11,12760.86,0
1,10,2023-08-18,12529.09,0
1,10,2023-08-25,13802.0,0
1,10,2023-09-01,12844.53,0
1,10,2023-09-08,17256.71,1
1,10,2023-09-15,14198.64,0
1,10,2023-09-22,13410.94,0
1,10,2023-09-29,12193.68,0
1,10,2023-10-06,13132.68,0
1,10,2023-10-13,12119.71,0
1,10,2023-10-20,14045.22,0
1,10,2023-10-27,12806.85,0
1,10,2023-11-03,12671.38,0
1,10,2023-11-10,12567.31,0
1,10,2023-11-17,14235.01,0
1,10,2023-11-24,17334.34,1
1,10,2023-12-01,12487.42,0
1,10,2023-12-08,11360.58,0
1,10,2023-12-15,12166.63,0
1,10,2023-12-22,11378.45,0
1,10,2023-12-29,25591.75,1
1,10,2024-01-05,13668.61,0
1,10,2024-01-12,14937.11,0
1,10,2024-01-19,13163.88,0
1,10,2024-01-26,13832.47,0
1,10,2024-02-02,12865.47,0
1,10,2024-02-09,14137.8,1
1,10,2024-02-16,17867.78,0
1,10,2024-02-23,15972.61,0
1,10,2024-03-01,14925.55,0
1,10,2024-03-08,14692.95,0
1,10,2024-03-15,15582.17,0
1,10,2024-03-22,15970.12,0
1,10,2024-03-29,15422.27,0
1,10,2024-04-05,16770.45,0
1,10,2024-04-12,14961.52,0
1,10,2024-04-19,15033.69,0
1,10,2024-04-26,16826.5,0
1,10,2024-05-03,14846.5,0
1,10,2024-05-10,17342.97,0
1,10,2024-05-17,16352.6,0
1,10,2024-05-24,13942.29,0
1,10,2024-05-31,16407.59,0
1,10,2024-06-07,13996.02,0
1,10,2024-06-14,16958.27,0
1,10,2024-06-21,15620.45,0
1,10,2024-06-28,18128.88,0
1,10,2024-07-05,16967.72,0
1,10,2024-07-12,14142.21,0
1,10,2024-07-19,12800.64,0
1,10,2024-07-26,14166.91,0
1,10,2024-08-02,13428.68,0
1,10,2024-08-09,16832.35,0
1,10,2024-08-16,14482.19,0
1,10,2024-08-23,15375.18,0
1,10,2024-08-30,13806.09,0
1,10,2024-09-06,15226.34,1
1,10,2024-09-13,15031.21,0
1,10,2024-09-20,14014.15,0
1,10,2024-09-27,12410.29,0
1,10,2024-10-04,15209.53,0
1,10,2024-10-11,13076.62,0
1,10,2024-10-18,12856.69,0
1,10,2024-10-25,10305.72,0
1,10,2024-11-01,14001.73,0
1,10,2024-11-08,13464.23,0
1,10,2024-11-15,13520.79,0
1,10,2024-11-22,13061.81,0
1,10,2024-11-29,25725.46,1
1,10,2024-12-06,14246.16,0
1,10,2024-12-13,14601.83,0
1,10,2024-12-20,13806.37,0
1,10,2024-12-27,24239.23,1
1,10,2025-01-03,13884.33,0
1,10,2025-01-10,14922.72,0
1,10,2025-01-17,13298.52,0
1,10,2025-01-24,15442.12,0
2,1,2023-02-03,76768.03,0
2,1,2023-02-10,102064.2,1
2,1,2023-02-17,88766.5,0
2,1,2023-02-24,90424.69,0
2,1,2023-03-03,104987.6,0
2,1,2023-03-10,93360.68,0
2,1,2023-03-17,100303.03,0
2,1,2023-03-24,114588.76,0
2,1,2023-03-31,100522.93,0
2,1,2023-04-07,92174.43,0
2,1,2023-04-14,93895.69,0
2,1,2023-04-21,99394.04,0
2,1,2023-04-28,94716.91,0
2,1,2023-05-05,95529.05,0
2,1,2023-05-12,107949.29,0
2,1,2023-05-19,108182.7,0
2,1,2023-05-26,86595.24,0
2,1,2023-06-02,92844.89,0
2,1,2023-06-09,95150.45,0
2,1,2023-06-16,102862.48,0
2,1,2023-06-23,106281.71,0
2,1,2023-06-30,117345.06,0
2,1,2023-07-07,91948.88,0
2,1,2023-07-14,91307.25,0
2,1,2023-07-21,97724.75,0
2,1,2023-07-28,87139.94,0
2,1,2023-08-04,89961.47,0
2,1,2023-08-11,86819.24,0
2,1,2023-08-18,70041.21,0
2,1,2023-08-25,88355.64,0
2,1,2023-09-01,85148.96,0
2,1,2023-09-08,104086.04,1
2,1,2023-09-15,75993.31,0
2,1,2023-09-22,81924.59,0
2,1,2023-09-29,69072.63,0
2,1,2023-10-06,74396.21,0
2,1,2023-10-13,86110.86,0
2,1,2023-10-20,80047.0,0
2,1,2023-10-27,87554.65,0
2,1,2023-11-03,68736.33,0
2,1,2023-11-10,80182.52,0
2,1,2023-11-17,79002.9,0
2,1,2023-11-24,111286.52,1
2,1,2023-12-01,87596.25,0
2,1,2023-12-08,94507.36,0
2,1,2023-12-15,82581.0,0
2,1,2023-12-22,95368.35,0
2,1,2023-12-29,109449.59,1
2,1,2024-01-05,93980.18,0
2,1,2024-01-12,79173.3,0
2,1,2024-01-19,95626.36,0
2,1,2024-01-26,93660.93,0
2,1,2024-02-02,102497.72,0
2,1,2024-02-09,117008.65,1
2,1,2024-02-16,101351.7,0
2,1,2024-02-23,93591.56,0
2,1,2024-03-01,94559.92,0
2,1,2024-03-08,105393.51,0
2,1,2024-03-15,102525.01,0
2,1,2024-03-22,100499.25,0
2,1,2024-03-29,104185.94,0
2,1,2024-04-05,119230.32,0
2,1,2024-04-12,102683.04,0
2,1,2024-04-19,102974.24,0
2,1,2024-04-26,92740.58,0
2,1,2024-05-03,107279.04,0
2,1,2024-05-10,113366.74,0
2,1,2024-05-17,114800.08,0
2,1,2024-05-24,108261.8,0
2,1,2024-05-31,115078.55,0
2,1,2024-06-07,112543.62,0
2,1,2024-06-14,115004.62,0
2,1,2024-06-21,112999.69,0
2,1,2024-06-28,116819.81,0
2,1,2024-07-05,101323.98,0
2,1,2024-07-12,90786.62,0
2,1,2024-07-19,105685.74,0
2,1,2024-07-26,105288.0,0
2,1,2024-08-02,110104.09,0
2,1,2024-08-09,106427.66,0
2,1,2024-08-16,110090.91,0
2,1,2024-08-23,98695.99,0
2,1,2024-08-30,94559.06,0
2,1,2024-09-06,92444.14,1
2,1,2024-09-13,86748.14,0
2,1,2024-09-20,91389.58,0
2,1,2024-09-27,89493.51,0
2,1,2024-10-04,91820.29,0
2,1,2024-10-11,87323.69,0
2,1,2024-10-18,94257.59,0
2,1,2024-10-25,68480.23,0
2,1,2024-11-01,88913.93,0
2,1,2024-11-08,96230.4,0
2,1,2024-11-15,101351.23,0
2,1,2024-11-22,93903.19,0
2,1,2024-11-29,129848.38,1
2,1,2024-12-06,90309.45,0
2,1,2024-12-13,95170.65,0
2,1,2024-12-20,92428.79,0
2,1,2024-12-27,121368.24,1
2,1,2025-01-03,86631.34,0
2,1,2025-01-10,100629.54,0
2,1,2025-01-17,98160.47,0
2,1,2025-01-24,96767.83,0
2,2,2023-02-03,52019.12,0
2,2,2023-02-10,57597.26,1
2,2,2023-02-17,59732.65,0
2,2,2023-02-24,51902.77,0
2,2,2023-03-03,51911.44,0
2,2,2023-03-10,63118.15,0
2,2,2023-03-17,52825.12,0
2,2,2023-03-24,62635.46,0
2,2,2023-03-31,68426.45,0
2,2,2023-04-07,69006.8,0
2,2,2023-04-14,65143.29,0
2,2,2023-04-21,65348.66,0
2,2,2023-04-28,73261.6,0
2,2,2023-05-05,50598.81,0
2,2,2023-05-12,59948.22,0
2,2,2023-05-19,66429.52,0
2,2,2023-05-26,60383.17,0
2,2,2023-06-02,67947.32,0
2,2,2023-06-09,61293.57,0
2,2,2023-06-16,61719.83,0
2,2,2023-06-23,59258.71,0
2,2,2023-06-30,57527.61,0
2,2,2023-07-07,56825.47,0
2,2,2023-07-14,60042.79,0
2,2,2023-07-21,54473.7,0
2,2,2023-07-28,61723.78,0
2,2,2023-08-04,59573.03,0
2,2,2023-08-11,60790.61,0
2,2,2023-08-18,50166.81,0
2,2,2023-08-25,47038.56,0
2,2,2023-09-01,53747.96,0
2,2,2023-09-08,75688.38,1
2,2,2023-09-15,50229.39,0
2,2,2023-09-22,53817.7,0
2,2,2023-09-29,54616.84,0
2,2,2023-10-06,45645.27,0
2,2,2023-10-13,56574.58,0
2,2,2023-10-20,50131.88,0
2,2,2023-10-27,50366.18,0
2,2,2023-11-03,50852.34,0
2,2,2023-11-10,55536.8,0
2,2,2023-11-17,48014.04,0
2,2,2023-11-24,77600.64,1
2,2,2023-12-01,43365.17,0
2,2,2023-12-08,51088.24,0
2,2,2023-12-15,57969.65,0
2,2,2023-12-22,56097.79,0
2,2,2023-12-29,89770.56,1
2,2,2024-01-05,65790.51,0
2,2,2024-01-12,53369.7,0
2,2,2024-01-19,58706.0,0
2,2,2024-01-26,55783.17,0
2,2,2024-02-02,63235.71,0
2,2,2024-02-09,59378.15,1
2,2,2024-02-16,68926.8,0
2,2,2024-02-23,58883.31,0
2,2,2024-03-01,69380.35,0
2,2,2024-03-08,66178.2,0
2,2,2024-03-15,63777.11,0
2,2,2024-03-22,67444.18,0
2,2,2024-03-29,66622.99,0
2,2,2024-04-05,67668.26,0
2,2,2024-04-12,65143.05,0
2,2,2024-04-19,62849.95,0
2,2,2024-04-26,65043.0,0
2,2,2024-05-03,57959.6,0
2,2,2024-05-10,71531.51,0
2,2,2024-05-17,60336.56,0
2,2,2024-05-24,65621.88,0
2,2,2024-05-31,69966.55,0
2,2,2024-06-07,70599.62,0
2,2,2024-06-14,56379.33,0
2,2,2024-06-21,64699.57,0
2,2,2024-06-28,66952.23,0
2,2,2024-07-05,64179.65,0
2,2,2024-07-12,69994.47,0
2,2,2024-07-19,58339.0,0
2,2,2024-07-26,51554.24,0
2,2,2024-08-02,64810.25,0
2,2,2024-08-09,57484.02,0
2,2,2024-08-16,50936.43,0
2,2,2024-08-23,57767.5,0
2,2,2024-08-30,63467.16,0
2,2,2024-09-06,57431.43,1
2,2,2024-09-13,52687.33,0
2,2,2024-09-20,56307.68,0
2,2,2024-09-27,50035.66,0
2,2,2024-10-04,55238.19,0
2,2,2024-10-11,54175.2,0
2,2,2024-10-18,48065.2,0
2,2,2024-10-25,66793.75,0
2,2,2024-11-01,52336.41,0
2,2,2024-11-08,52461.41,0
2,2,2024-11-15,59108.89,0
2,2,2024-11-22,63207.76,0
2,2,2024-11-29,103233.07,1
2,2,2024-12-06,57141.07,0
2,2,2024-12-13,48260.52,0
2,2,2024-12-20,61675.66,0
2,2,2024-12-27,79231.76,1
2,2,2025-01-03,59153.13,0
2,2,2025-01-10,62213.26,0
2,2,2025-01-17,59748.19,0
2,2,2025-01-24,69532.48,0
2,3,2023-02-03,45290.21,0
2,3,2023-02-10,45741.01,1
2,3,2023-02-17,39830.04,0
2,3,2023-02-24,50931.14,0
2,3,2023-03-03,42550.49,0
2,3,2023-03-10,52479.06,0
2,3,2023-03-17,54180.45,0
2,3,2023-03-24,49082.2,0
2,3,2023-03-31,51536.09,0
2,3,2023-04-07,36162.77,0
2,3,2023-04-14,47577.07,0
2,3,2023-04-21,52874.43,0
2,3,2023-04-28,52383.12,0
2,3,2023-05-05,44115.53,0
2,3,2023-05-12,47769.87,0
2,3,2023-05-19,38959.32,0
2,3,2023-05-26,50370.59,0
2,3,2023-06-02,41252.06,0
2,3,2023-06-09,52680.52,0
2,3,2023-06-16,52528.94,0
2,3,2023-06-23,45799.88,0
2,3,2023-06-30,49139.27,0
2,3,2023-07-07,45881.3,0
2,3,2023-07-14,47068.4,0
2,3,2023-07-21,41440.33,0
2,3,2023-07-28,47305.07,0
2,3,2023-08-04,38642.43,0
2,3,2023-08-11,37475.56,0
2,3,2023-08-18,42907.44,0
2,3,2023-08-25,42051.53,0
2,3,2023-09-01,43164.95,0
2,3,2023-09-08,42171.88,1
2,3,2023-09-15,41828.35,0
2,3,2023-09-22,41658.37,0
2,3,2023-09-29,41192.65,0
2,3,2023-10-06,43504.05,0
2,3,2023-10-13,41907.98,0
2,3,2023-10-20,41335.85,0
2,3,2023-10-27,42209.67,0
2,3,2023-11-03,34058.35,0
2,3,2023-11-10,34261.3,0
2,3,2023-11-17,39906.72,0
2,3,2023-11-24,63511.03,1
2,3,2023-12-01,40797.24,0
2,3,2023-12-08,43046.19,0
2,3,2023-12-15,37452.74,0
2,3,2023-12-22,42089.06,0
2,3,2023-12-29,59716.35,1
2,3,2024-01-05,36824.36,0
2,3,2024-01-12,45230.3,0
2,3,2024-01-19,39448.93,0
2,3,2024-01-26,44028.01,0
2,3,2024-02-02,49456.75,0
2,3,2024-02-09,47738.08,1
2,3,2024-02-16,41342.04,0
2,3,2024-02-23,45718.21,0
2,3,2024-03-01,43112.38,0
2,3,2024-03-08,42911.16,0
2,3,2024-03-15,50713.98,0
2,3,2024-03-22,53064.4,0
2,3,2024-03-29,53082.29,0
2,3,2024-04-05,54188.08,0
2,3,2024-04-12,51995.56,0
2,3,2024-04-19,51174.32,0
2,3,2024-04-26,48004.86,0
2,3,2024-05-03,50773.07,0
2,3,2024-05-10,47090.38,0
2,3,2024-05-17,49048.58,0
2,3,2024-05-24,52847.01,0
2,3,2024-05-31,51771.6,0
2,3,2024-06-07,64725.05,0
2,3,2024-06-14,46069.32,0
2,3,2024-06-21,50699.15,0
2,3,2024-06-28,44960.04,0
2,3,2024-07-05,48660.0,0
2,3,2024-07-12,48277.48,0
2,3,2024-07-19,52379.65,0
2,3,2024-07-26,46705.92,0
2,3,2024-08-02,47090.27,0
2,3,2024-08-09,45569.12,0
2,3,2024-08-16,41353.45,0
2,3,2024-08-23,43573.45,0
2,3,2024-08-30,44010.75,0
2,3,2024-09-06,49489.8,1
2,3,2024-09-13,43538.68,0
2,3,2024-09-20,43049.55,0
2,3,2024-09-27,37565.38,0
2,3,2024-10-04,45125.24,0
2,3,2024-10-11,40631.24,0
2,3,2024-10-18,45437.01,0
2,3,2024-10-25,47312.16,0
2,3,2024-11-01,42174.52,0
2,3,2024-11-08,39403.93,0
2,3,2024-11-15,43043.78,0
2,3,2024-11-22,44578.51,0
2,3,2024-11-29,84610.28,1
2,3,2024-12-06,46131.17,0
2,3,2024-12-13,46414.18,0
2,3,2024-12-20,43946.81,0
2,3,2024-12-27,75547.24,1
2,3,2025-01-03,43635.56,0
2,3,2025-01-10,48010.83,0
2,3,2025-01-17,48525.66,0
2,3,2025-01-24,41351.49,0
2,4,2023-02-03,35256.1,0
2,4,2023-02-10,37053.79,1
2,4,2023-02-17,37985.23,0
2,4,2023-02-24,37028.23,0
2,4,2023-03-03,31319.45,0
2,4,2023-03-10,41548.76,0
2,4,2023-03-17,39411.31,0
2,4,2023-03-24,34862.52,0
2,4,2023-03-31,36495.45,0
2,4,2023-04-07,40000.49,0
2,4,2023-04-14,41694.07,0
2,4,2023-04-21,38203.59,0
2,4,2023-04-28,42542.9,0
2,4,2023-05-05,34260.9,0
2,4,2023-05-12,36686.99,0
2,4,2023-05-19,33385.84,0
2,4,2023-05-26,37030.11,0
2,4,2023-06-02,44533.38,0
2,4,2023-06-09,46034.63,0
2,4,2023-06-16,40000.08,0
2,4,2023-06-23,36961.4,0
2,4,2023-06-30,37911.01,0
2,4,2023-07-07,39649.38,0
2,4,2023-07-14,33055.5,0
2,4,2023-07-21,35622.29,0
2,4,2023-07-28,41100.29,0
2,4,2023-08-04,33350.32,0
2,4,2023-08-11,33767.94,0
2,4,2023-08-18,35489.31,0
2,4,2023-08-25,35789.97,0
2,4,2023-09-01,32835.63,0
2,4,2023-09-08,40985.98,1
2,4,2023-09-15,39091.11,0
2,4,2023-09-22,33122.79,0
2,4,2023-09-29,33069.93,0
2,4,2023-10-06,36976.94,0
2,4,2023-10-13,31337.86,0
2,4,2023-10-20,29204.34,0
2,4,2023-10-27,33267.81,0
2,4,2023-11-03,35437.84,0
2,4,2023-11-10,33652.14,0
2,4,2023-11-17,32595.88,0
2,4,2023-11-24,33668.9,1
2,4,2023-12-01,36613.9,0
2,4,2023-12-08,30330.54,0
2,4,2023-12-15,33368.23,0
2,4,2023-12-22,33397.72,0
2,4,2023-12-29,38010.62,1
2,4,2024-01-05,36714.33,0
2,4,2024-01-12,37250.04,0
2,4,2024-01-19,33716.53,0
2,4,2024-01-26,32269.57,0
2,4,2024-02-02,38553.78,0
2,4,2024-02-09,36808.04,1
2,4,2024-02-16,44682.38,0
2,4,2024-02-23,45492.23,0
2,4,2024-03-01,46473.21,0
2,4,2024-03-08,37561.18,0
2,4,2024-03-15,42978.69,0
2,4,2024-03-22,44449.04,0
2,4,2024-03-29,44497.39,0
2,4,2024-04-05,41097.39,0
2,4,2024-04-12,46939.99,0
2,4,2024-04-19,42807.75,0
2,4,2024-04-26,43405.39,0
2,4,2024-05-03,37760.28,0
2,4,2024-05-10,45304.93,0
2,4,2024-05-17,42144.12,0
2,4,2024-05-24,44529.38,0
2,4,2024-05-31,43565.89,0
2,4,2024-06-07,43145.15,0
2,4,2024-06-14,42086.41,0
2,4,2024-06-21,44537.17,0
2,4,2024-06-28,40853.31,0
2,4,2024-07-05,36304.15,0
2,4,2024-07-12,42477.13,0
2,4,2024-07-19,37544.75,0
2,4,2024-07-26,35440.42,0
2,4,2024-08-02,35927.46,0
2,4,2024-08-09,39488.32,0
2,4,2024-08-16,37811.45,0
2,4,2024-08-23,31195.85,0
2,4,2024-08-30,36003.68,0
2,4,2024-09-06,42441.09,1
2,4,2024-09-13,35823.3,0
2,4,2024-09-20,38947.01,0
2,4,2024-09-27,37910.19,0
2,4,2024-10-04,38285.43,0
2,4,2024-10-11,27395.28,0
2,4,2024-10-18,39943.89,0
2,4,2024-10-25,36804.66,0
2,4,2024-11-01,41931.74,0
2,4,2024-11-08,32916.54,0
2,4,2024-11-15,30289.74,0
2,4,2024-11-22,35503.97,0
2,4,2024-11-29,41093.82,1
2,4,2024-12-06,39221.23,0
2,4,2024-12-13,36266.41,0
2,4,2024-12-20,36268.84,0
2,4,2024-12-27,52426.57,1
2,4,2025-01-03,37002.21,0
2,4,2025-01-10,41823.65,0
2,4,2025-01-17,43181.97,0
2,4,2025-01-24,43312.09,0
2,5,2023-02-03,23038.3,0
2,5,2023-02-10,19664.43,1
2,5,2023-02-17,23809.61,0
2,5,2023-02-24,22972.9,0
2,5,2023-03-03,24545.41,0
2,5,2023-03-10,23782.32,0
2,5,2023-03-17,25395.56,0
2,5,2023-03-24,23579.18,0
2,5,2023-03-31,23306.27,0
2,5,2023-04-07,28743.74,0
2,5,2023-04-14,24317.39,0
2,5,2023-04-21,26504.39,0
2,5,2023-04-28,28636.47,0
2,5,2023-05-05,28615.31,0
2,5,2023-05-12,28380.03,0
2,5,2023-05-19,27306.08,0
2,5,2023-05-26,28136.6,0
2,5,2023-06-02,29402.82,0
2,5,2023-06-09,27247.64,0
2,5,2023-06-16,22328.31,0
2,5,2023-06-23,24869.23,0
2,5,2023-06-30,27163.66,0
2,5,2023-07-07,24190.8,0
2,5,2023-07-14,28450.6,0
2,5,2023-07-21,24762.27,0
2,5,2023-07-28,24746.38,0
2,5,2023-08-04,26446.55,0
2,5,2023-08-11,23596.61,0
2,5,2023-08-18,23967.89,0
2,5,2023-08-25,25009.72,0
2,5,2023-09-01,20328.56,0
2,5,2023-09-08,24365.19,1
2,5,2023-09-15,22644.26,0
2,5,2023-09-22,24925.72,0
2,5,2023-09-29,19330.98,0
2,5,2023-10-06,18997.07,0
2,5,2023-10-13,23197.46,0
2,5,2023-10-20,23285.13,0
2,5,2023-10-27,21407.09,0
2,5,2023-11-03,22449.24,0
2,5,2023-11-10,23104.89,0
2,5,2023-11-17,20474.63,0
2,5,2023-11-24,42543.03,1
2,5,2023-12-01,23824.39,0
2,5,2023-12-08,20342.7,0
2,5,2023-12-15,22330.43,0
2,5,2023-12-22,22528.47,0
2,5,2023-12-29,41540.0,1
2,5,2024-01-05,22605.63,0
2,5,2024-01-12,26399.73,0
2,5,2024-01-19,23331.2,0
2,5,2024-01-26,24196.5,0
2,5,2024-02-02,21968.93,0
2,5,2024-02-09,24113.75,1
2,5,2024-02-16,27041.27,0
2,5,2024-02-23,27030.83,0
2,5,2024-03-01,28007.71,0
2,5,2024-03-08,28270.76,0
2,5,2024-03-15,31981.18,0
2,5,2024-03-22,26045.08,0
2,5,2024-03-29,24344.76,0
2,5,2024-04-05,25827.86,0
2,5,2024-04-12,26790.23,0
2,5,2024-04-19,26313.03,0
2,5,2024-04-26,28858.0,0
2,5,2024-05-03,31581.6,0
2,5,2024-05-10,32259.52,0
2,5,2024-05-17,29851.5,0
2,5,2024-05-24,33525.02,0
2,5,2024-05-31,27694.97,0
2,5,2024-06-07,24650.08,0
2,5,2024-06-14,30533.24,0
2,5,2024-06-21,23824.95,0
2,5,2024-06-28,26004.27,0
2,5,2024-07-05,28531.32,0
2,5,2024-07-12,26863.42,0
2,5,2024-07-19,26353.05,0
2,5,2024-07-26,23930.27,0
2,5,2024-08-02,26062.3,0
2,5,2024-08-09,27808.97,0
2,5,2024-08-16,25444.37,0
2,5,2024-08-23,23410.02,0
2,5,2024-08-30,22291.11,0
2,5,2024-09-06,26314.58,1
2,5,2024-09-13,24867.88,0
2,5,2024-09-20,22430.31,0
2,5,2024-09-27,19558.87,0
2,5,2024-10-04,24387.78,0
2,5,2024-10-11,21783.59,0
2,5,2024-10-18,24675.2,0
2,5,2024-10-25,21935.48,0
2,5,2024-11-01,21509.57,0
2,5,2024-11-08,23696.32,0
2,5,2024-11-15,27944.16,0
